Index,  Easting,  Northing,  Elevation,  X,  Y,  Deformation (mm),  Range (m)
4961, 608.903331076042, 114.549245277386, -191.117563284531, 27, 24, 1.645544, 648.3909
4962, 612.431596901866, 109.765928389778, -191.921451779318, 28, 24, 1.553359, 651.1182
4963, 613.353326622771, 104.49266309086, -191.921451779318, 29, 24, 1.039104, 651.1182
4964, 618.088826157617, 99.8350044889888, -193.127284521498, 30, 24, 1.712631, 655.2091
4965, 631.162035652637, 96.3821147161826, -196.945718890692, 31, 24, 0.900877, 668.1636
4966, 632.6128092691, 91.0410005148959, -197.146691014388, 32, 24, 1.019472, 668.8455
4967, 632.727024959116, 85.507538689459, -196.945718890692, 33, 24, 1.134663, 668.1636
4968, 612.755001047781, 77.446261996218, -190.514664903963, 34, 24, 0.08129263, 646.3455
4969, 621.810480714508, 73.1611318652799, -193.127284521498, 35, 24, 0.9041324, 655.2091
4970, 623.712266202924, 67.9496474421595, -193.52921077837, 36, 24, 2.719084, 656.5727
4971, 624.922084624095, 62.6458615948521, -193.730182902066, 37, 24, 1.322832, 657.2545
4972, 640.360636521044, 58.633239635565, -198.352505766047, 38, 24, 1.242764, 672.9363
4973, 640.192095205805, 53.0677495507971, -198.15153364235, 39, 24, 1.497531, 672.2545
4974, 651.02082627179, 48.3294895686124, -201.367069630975, 40, 24, 0.1613884, 683.1636
4975, 650.762409602761, 42.6838438055093, -201.166097507278, 41, 24, 1.462646, 682.4818
4976, 653.707474689688, 37.2314631023257, -201.969986002065, 42, 24, 1.601472, 685.2091
4977, 658.558957556616, 31.8258999727328, -203.37677287742, 43, 24, 1.960064, 689.9818
4978, 665.96955387491, 26.4429922801018, -205.587448247562, 44, 24, 1.361427, 697.4818
4979, 666.172413080968, 20.7121843114567, -205.587448247562, 45, 24, 1.017382, 697.4818
4980, 673.49094048429, 15.1409208906188, -207.798123617704, 46, 24, 1.683495, 704.9818
4981, 675.550688780869, 9.37293563500545, -208.401039988794, 47, 24, 1.933879, 707.0273
4982, 682.121497143754, 3.59465967382513, -210.410743235239, 48, 24, 1.121865, 713.8455
4983, 693.854569603807, -2.31336985967896, -214.028205480735, 49, 24, 1.890268, 726.1182
